PERIODO,FACULTAD,PROGRAMA,GENERO,FORMACION,VINCULACION,DEDICACION,CARGO,CATEGORIA
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,102,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,68,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,ASOCIADO
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,PREGRADO,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,PREGRADO,CATEDRÁTICOS,68,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,PREGRADO,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,204,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,204,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,204,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,PREGRADO,CATEDRÁTICOS,204,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,148,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,232,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,244,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,238,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,PREGRADO,CATEDRÁTICOS,108,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,162,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,88,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,PREGRADO,CATEDRÁTICOS,224,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,194,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,266,DOCENTE,ASOCIADO
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,264,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,88,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,172,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,204,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,88,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,ESPECIALIZACION,CATEDRÁTICOS,54,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,CATEDRÁTICOS,256,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,PREGRADO,CATEDRÁTICOS,260,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,PREGRADO,CATEDRÁTICOS,128,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,CATEDRÁTICOS,274,DOCENTE,ASOCIADO
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,CATEDRÁTICOS,178,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,MAESTRIA,CATEDRÁTICOS,54,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,PREGRADO,CATEDRÁTICOS,186,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,272,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,172,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,148,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,238,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Mujer,PREGRADO,CATEDRÁTICOS,138,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,MAESTRIA,CATEDRÁTICOS,244,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION DE NEGOCIOS PRESENCIAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,264,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,272,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,270,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,164,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,265,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,237,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,260,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,240,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,PREGRADO,CATEDRÁTICOS,240,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,240,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,240,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,260,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CATEDRÁTICOS,240,DOCENTE,ASOCIADO
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,PREGRADO,CATEDRÁTICOS,260,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CATEDRÁTICOS,146,DOCENTE,Auxiliar
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,BIOLOGIA,Mujer,PREGRADO,CATEDRÁTICOS,204,DOCENTE,AUXILIAR
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,88,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,PREGRADO,CATEDRÁTICOS,144,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,196,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CATEDRÁTICOS,145,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,214,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CATEDRÁTICOS,198,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,260,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,144,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,105,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,96,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,PREGRADO,CATEDRÁTICOS,265,DOCENTE,ASOCIADO
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,240,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CATEDRÁTICOS,194,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,240,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,260,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CATEDRÁTICOS,192,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,260,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,232,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,191,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,96,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,212,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,196,DOCENTE,ASOCIADO
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,270,DOCENTE,Asistente
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,PREGRADO,CATEDRÁTICOS,88,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,PREGRADO,CATEDRÁTICOS,212,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,PREGRADO,CATEDRÁTICOS,192,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,PREGRADO,CATEDRÁTICOS,252,DOCENTE,Auxiliar
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,145,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,68,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,96,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,20,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,20,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,270,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,270,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,231,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,96,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,PREGRADO,CATEDRÁTICOS,48,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,240,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,PREGRADO,CATEDRÁTICOS,192,DOCENTE,AUXILIAR
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,20,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,MAESTRIA,CATEDRÁTICOS,192,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,212,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,270,DOCENTE,ASISTENTE
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,MAESTRIA,CATEDRÁTICOS,48,DOCENTE,ASOCIADO
2019-2,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ADMINISTRACION FINANCIERA,Mujer,PREGRADO,CATEDRÁTICOS,96,DOCENTE,AUXILIAR
